DEST_NAME,CLIENT,QUEUE_NAME,UNIT_ID
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001397,00505684390C1FE097B4F5378750A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001405,00505684390C1FE097B4F5C6306C8832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001406,00505684390C1FE097B4F5D87B182832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001407,00505684390C1FE097B5608B8BA2E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001408,00505684390C1FE097B4F5FFABB2E832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001410,00505684390C1FE097B4F645FA9FE832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001412,00505684390C1FE097B54319AE4A4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001419,00505684390C1FE097B560C0F6D62832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001420,00505684390C1FE097B4F815BA1F4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001422,00505684390C1FE097B4F839394DC832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001423,00505684390C1FE097B4F85EBF3CE832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001435,00505684390C1FE097B4F9CC64224832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001504,00505684390C1FE097B501AE9AD7A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001508,00505684390C1FE097B560E6A5B56832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001533,00505684390C1FE097B5476B573BA832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001534,00505684390C1FE097B547A5D680A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001536,00505684390C1FE097B547CE8C504832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001537,00505684390C1FE097B547DE56C80832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001538,00505684390C1FE097B5444B09ECA832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001541,00505684390C1FE097B5610BA37EC832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001542,00505684390C1FE097B561266C502832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001543,00505684390C1FE097B5614771446832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001583,00505684390C1FE097B54991E32C4832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001608,00505684390C1FE097B54B2AD89D6832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001609,00505684390C1FE097B54B4B3439A832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001640,00505684390C1FE097B47FAC6D2A0832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001681,00505684390C1FE097B5555E44832832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001732,00505684390C1FE097B50B5F54F1C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001738,00505684390C1FE097B558E1DE2FA832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001756,00505684390C1FE097B4AFBA18204832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001772,00505684390C1FE097B55A934E206832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001836,00505684390C1FE0A6BEE6FA11F46852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001837,00505684390C1FE0A6BEE725492EA852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001838,00505684390C1FE0A6BEE747A514C852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001839,00505684390C1FE097B55B9DF66D6832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001840,00505684390C1FE0A6BEE785CD2CE852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001841,00505684390C1FE097B55C1028DF8832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001843,00505684390C1FE097B55CA4F7012832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001844,00505684390C1FE0A6BEE838DCC2E852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001845,00505684390C1FE097B55D02C6540832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001846,00505684390C1FE0A6BEE87924AC6852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001847,00505684390C1FE0A6BEE89F24A96852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001862,00505684390C1FE0A6BEE0B6F16D2852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001863,00505684390C1FE097B555F713668832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001864,00505684390C1FE097B55FBC5003C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001865,00505684390C1FE0A6CAFABF58BEE853
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001866,00505684390C1FE0A6CAFB0AB5042853
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001872,00505684390C1FE092EABAA9CD65C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001878,00505684390C1FE097B5115F7925C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001879,00505684390C1FE097B5118917E7C832
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001884,00505684390C1FE0A6BEEA5FA03D6852
CMM_MTM_PUR,083,CMM_VLOGP_BGRFC_0330001887,00505684390C1FE0A6BEEB2778052852
