UNIT_ID,MESSAGE,MESSAGE_ID,MESSAGE_NUMBER,MESSAGE_V1,MESSAGE_V2,MESSAGE_V3,MESSAGE_V4
00505684390C1FE18D9AF4955D4E6896,Price determination: MtM condition ZPOC is not active for item 000010,CMM_VLOGP,045,ZPOC,000010,,
00505684390C1FE18D9AF87A9574A896,Price determination: MtM condition ZMP1 is not active for item 000020,CMM_VLOGP,045,ZMP1,000020,,
00505684390C1FE18D9AFCD7F9C3C896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9AFD732A7E2896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9AFDB4EE434896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9AFEDAB3480896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9AFF2019DBE896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9AFFF047980896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B004407B38896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B0AFC51C84896,Price determination: MtM condition ZLAR is not active for item 000010,CMM_VLOGP,045,ZLAR,000010,,
00505684390C1FE18D9B0B3CBC02A896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B0FEEC2446896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B102A3C194896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B10841C1F0896,Price determination: MtM condition ZOCP is not active for item 000010,CMM_VLOGP,045,ZOCP,000010,,
00505684390C1FE18D9B10C8549BC896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B13CA945E4896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B14C15F1E0896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
00505684390C1FE18D9B151541B18896,Price determination: MtM condition ZMP1 is not active for item 000010,CMM_VLOGP,045,ZMP1,000010,,
