MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,TEXT_CASE,UNIT_OLD,UNIT_NEW,CUKY_OLD,CUKY_NEW,VALUE_NEW,VALUE_OLD,_DATAAGING
083,VERKBELEG,1700007499,0003290598,KONVC,000010585018ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585019ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585019ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585019ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585020ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585020ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007499,0003290598,KONVC,000010585020ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007499,0003290598,VBAK,0831700007499,AMTBL,U,1,,,USD,USD,4350.00,0.00,
083,VERKBELEG,1700007499,0003290598,VBAK,0831700007499,CMFRE,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007499,0003290598,VBAK,0831700007499,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007499,0003292803,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,72.02,71.65,
083,VERKBELEG,1700007499,0003292803,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6307.00,6498.09,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100001,LDDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100001,MBDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100001,TDDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100001,WADAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100001,WMENG,U,1,BB6,BB6,,,55.000,50.000,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,BMENG,U,1,BB6,BB6,,,55.000,50.000,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,EDATU,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,LDDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,MBDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,TDDAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003292803,VBEP,08317000074990000100002,WADAT,U,1,,,,,20260223,20260217,
083,VERKBELEG,1700007499,0003343504,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,6700.00,8700.00,
083,VERKBELEG,1700007499,0003343504,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,72.77,72.02,
083,VERKBELEG,1700007499,0003343504,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,6307.00,
083,VERKBELEG,1700007499,0003343504,VBAP,0831700007499000010,CMPRE,U,1,,,USD,USD,67.00,87.00,
083,VERKBELEG,1700007499,0003343504,VBAP,0831700007499000010,CMPRE_FLT,U,1,USD,USD,,,6.7000000000000000E+01,8.7000000000000000E+01,
083,VERKBELEG,1700007499,0003343504,VBAP,0831700007499000010,NETPR,U,1,,,USD,USD,67.00,87.00,
083,VERKBELEG,1700007500,0003290655,VBAP,0831700007500000010,OIC_ADESTN,U,1,,,,,NLPAMS001,,
083,VERKBELEG,1700007500,0003290655,VBAP,0831700007500000010,OIC_AORGIN,U,1,,,,,NLPAMS001,,
083,VERKBELEG,1700007500,0003290655,VBAP,0831700007500000010,OIC_DLAND1,U,1,,,,,NL,,
083,VERKBELEG,1700007500,0003290655,VBAP,0831700007500000010,OIC_OLAND1,U,1,,,,,NL,,
083,VERKBELEG,1700007500,0003290658,VBAK,0831700007500,AMTBL,U,1,,,USD,USD,6320804.00,0.00,
083,VERKBELEG,1700007500,0003290658,VBAK,0831700007500,CMFRE,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007500,0003290658,VBAK,0831700007500,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007500,0003290664,KONVC,000010710001ZMPI,KBETR,U,1,,,US4,US4,54032.90,54706.69,
083,VERKBELEG,1700007500,0003292448,KONVC,000010470001VPRS,KBETR,U,1,,,USD,USD,185.08,185.09,
083,VERKBELEG,1700007500,0003292448,KONVC,000010715001ZMP1,KEY,I,1,,,,,,,
083,VERKBELEG,1700007500,0003293137,KONVC,000010715001ZMP1,KBETR,U,1,,,US4,US4,55288.55,56207.90,
083,VERKBELEG,1700007500,0003299397,KONVC,000010470001VPRS,KBETR,U,1,,,USD,USD,184.40,185.08,
083,VERKBELEG,1700007500,0003299397,KONVC,000010710001ZMPI,KBETR,U,1,,,US4,US4,55120.40,54032.90,
083,VERKBELEG,1700007500,0003299397,KONVC,000010715001ZMP1,KBETR,E,1,,,US4,,,55288.55,
083,VERKBELEG,1700007500,0003299397,KONVC,000010715001ZMP1,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007500,0003299397,KONVC,000010715001ZMP1,WAERS,E,1,,,,,,US4,
083,VERKBELEG,1700007501,0003290672,VBAP,0831700007501000010,OIC_ADESTN,U,1,,,,,NLPAMS001,,
083,VERKBELEG,1700007501,0003290672,VBAP,0831700007501000010,OIC_AORGIN,U,1,,,,,NLPAMS001,,
083,VERKBELEG,1700007501,0003290672,VBAP,0831700007501000010,OIC_DLAND1,U,1,,,,,NL,,
083,VERKBELEG,1700007501,0003290672,VBAP,0831700007501000010,OIC_OLAND1,U,1,,,,,NL,,
083,VERKBELEG,1700007501,0003290678,VBAK,0831700007501,AMTBL,U,1,,,USD,USD,632080.40,0.00,
083,VERKBELEG,1700007501,0003290678,VBAK,0831700007501,CMFRE,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007501,0003290678,VBAK,0831700007501,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007501,0003290684,KONVC,000010710001ZMPI,KBETR,U,1,,,US4,US4,54032.90,54706.69,
083,VERKBELEG,1700007501,0003292449,KONVC,000010470001VPRS,KBETR,U,1,,,USD,USD,185.08,185.09,
083,VERKBELEG,1700007501,0003292449,KONVC,000010715001ZMP1,KEY,I,1,,,,,,,
083,VERKBELEG,1700007501,0003299403,KONVC,000010710001ZMPI,KBETR,U,1,,,US4,US4,55120.40,54032.90,
083,VERKBELEG,1700007501,0003299403,KONVC,000010715001ZMP1,KBETR,U,1,,,US4,US4,55120.40,56207.90,
083,VERKBELEG,1700007501,0003366476,KONVC,000010710001ZMPI,KBETR,U,1,,,US4,US4,52923.90,55120.40,
083,VERKBELEG,1700007501,0003366476,KONVC,000010715001ZMP1,KBETR,U,1,,,US4,US4,60600.00,55120.40,
083,VERKBELEG,1700007502,0003290747,VBEP,08317000075020000100001,WMENG,U,1,BB6,BB6,,,6000.000,5000.000,
083,VERKBELEG,1700007502,0003290747,VBEP,08317000075020000100002,BMENG,U,1,BB6,BB6,,,6000.000,5000.000,
083,VERKBELEG,1700007502,0003290754,VBAK,0831700007502,AMTBL,U,1,,,USD,USD,481074.00,0.00,
083,VERKBELEG,1700007502,0003290754,VBAK,0831700007502,CMFRE,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007502,0003290754,VBAK,0831700007502,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007502,0003343401,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,5789.00,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_ADESTN,U,1,,,,,USTPOR101,,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_AORGIN,U,1,,,,,USTPOR101,,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_DLAND1,U,1,,,,,US,,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_DREGIO,U,1,,,,,TX,,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_OLAND1,U,1,,,,,US,,
083,VERKBELEG,1700007503,0003290731,VBAP,0831700007503000010,OIC_OREGIO,U,1,,,,,TX,,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585017ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585017ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585017ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585018ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585018ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585018ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585019ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585019ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585019ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585020ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585020ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585020ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585021ZITR,KBETR,E,1,,,USD,,,0.00,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585021ZITR,KPEIN,E,1,,,,,,1,
083,VERKBELEG,1700007503,0003290801,KONVC,000010585021ZITR,WAERS,E,1,,,,,,USD,
083,VERKBELEG,1700007503,0003290801,VBAK,0831700007503,AMTBL,U,1,,,USD,USD,2730000.00,0.00,
083,VERKBELEG,1700007503,0003290801,VBAK,0831700007503,CMFRE,U,1,,,,,20260218,00000000,
083,VERKBELEG,1700007503,0003290801,VBAK,0831700007503,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007503,0003343506,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,65.41,100.65,
083,VERKBELEG,1700007503,0003343506,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,10212.72,9325.26,
083,VERKBELEG,1700007504,0003290771,VBAP,0831700007504000010,CMPRE,U,1,,,USD,USD,0.01,65.00,
083,VERKBELEG,1700007504,0003290771,VBAP,0831700007504000010,CMPRE_FLT,U,1,USD,USD,,,1.0483870967741936E-02,6.5000000000000000E+01,
083,VERKBELEG,1700007504,0003290772,VBAK,0831700007504,AMTBL,U,1,,,USD,USD,65.00,0.00,
083,VERKBELEG,1700007504,0003290772,VBAK,0831700007504,CMFRE,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007504,0003290772,VBAK,0831700007504,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007504,0003290772,VBAP,0831700007504000010,CMPRE,U,1,,,USD,USD,65.00,0.01,
083,VERKBELEG,1700007504,0003290772,VBAP,0831700007504000010,CMPRE_FLT,U,1,USD,USD,,,6.5000000000000000E+01,1.0483870967741936E-02,
083,VERKBELEG,1700007504,0003290775,VBAP,0831700007504000010,CMPRE,U,1,,,USD,USD,0.01,65.00,
083,VERKBELEG,1700007504,0003290775,VBAP,0831700007504000010,CMPRE_FLT,U,1,USD,USD,,,1.0483870967741936E-02,6.5000000000000000E+01,
083,VERKBELEG,1700007504,0003290780,VBAK,0831700007504,CMGST,U,1,,,,,B,D,
083,VERKBELEG,1700007504,0003290780,VBAK,0831700007504,CMNGV,U,1,,,,,20260217,00000000,
083,VERKBELEG,1700007504,0003290780,VBAK,0831700007504,CMNUP,U,1,,,,,20260218,00000000,
083,VERKBELEG,1700007504,0003290780,VBAP,0831700007504000010,CMPRE,U,1,,,USD,USD,65.00,0.01,
083,VERKBELEG,1700007504,0003290780,VBAP,0831700007504000010,CMPRE_FLT,U,1,USD,USD,,,6.5000000000000000E+01,1.0483870967741936E-02,
083,VERKBELEG,1700007504,0003317923,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,6620.00,6498.09,
083,VERKBELEG,1700007504,0003317923,VBAK,0831700007504,AMTBL,U,1,,,USD,USD,403000.00,65.00,
083,VERKBELEG,1700007504,0003317923,VBAK,0831700007504,CMFRE,U,1,,,,,20260316,20260217,
083,VERKBELEG,1700007504,0003317923,VBAK,0831700007504,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007504,0003343404,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,72.77,71.65,
083,VERKBELEG,1700007504,0003343404,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8900.00,6620.00,
083,VERKBELEG,1700007505,0003291119,VBAK,0831700007505,AMTBL,U,1,,,USD,USD,2730000.00,0.00,
083,VERKBELEG,1700007505,0003291119,VBAK,0831700007505,CMFRE,U,1,,,,,20260218,00000000,
083,VERKBELEG,1700007505,0003291119,VBAK,0831700007505,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007505,0003291562,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,97.14,100.15,
083,VERKBELEG,1700007505,0003291562,VBAP,0831700007505000010,CMPRE,U,1,,,USD,USD,0.00,91.00,
083,VERKBELEG,1700007505,0003291562,VBAP,0831700007505000010,CMPRE_FLT,U,1,USD,USD,,,3.0333333333333332E-03,9.1000000000000000E+01,
083,VERKBELEG,1700007505,0003291562,VBAP,0831700007505000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100001,LDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100001,MBDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100001,TDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100001,WADAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100002,EDATU,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100002,LDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100002,MBDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100002,TDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003291562,VBEP,08317000075050000100002,WADAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007505,0003343507,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,10212.72,9325.26,
083,VERKBELEG,1700007506,0003291120,VBAK,0831700007506,AMTBL,U,1,,,USD,USD,2730000.00,0.00,
083,VERKBELEG,1700007506,0003291120,VBAK,0831700007506,CMFRE,U,1,,,,,20260218,00000000,
083,VERKBELEG,1700007506,0003291120,VBAK,0831700007506,CMGST,U,1,,,,,D,B,
083,VERKBELEG,1700007506,0003291699,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,97.59,100.15,
083,VERKBELEG,1700007506,0003291699,VBAP,0831700007506000010,CMPRE,U,1,,,USD,USD,0.00,91.00,
083,VERKBELEG,1700007506,0003291699,VBAP,0831700007506000010,CMPRE_FLT,U,1,USD,USD,,,3.0333333333333332E-03,9.1000000000000000E+01,
083,VERKBELEG,1700007506,0003291699,VBAP,0831700007506000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100001,LDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100001,MBDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100001,TDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100001,WADAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100002,EDATU,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100002,LDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100002,MBDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100002,TDDAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291699,VBEP,08317000075060000100002,WADAT,U,1,,,,,20260219,20260217,
083,VERKBELEG,1700007506,0003291701,VBAP,0831700007506000010,LGORT,U,1,,,,,INTR,FINV,
083,VERKBELEG,1700007506,0003291703,VBAP,0831700007506000010,LGORT,U,1,,,,,FINV,INTR,
083,VERKBELEG,1700007506,0003343508,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,10212.72,9325.26,
083,VERKBELEG,1700007507,0003336020,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,208.41,212.50,
083,VERKBELEG,1700007507,0003336020,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8799.00,9882.18,
083,VERKBELEG,1700007507,0003336020,VBAK,0831700007507,CMNUP,U,1,,,,,20260417,20260225,
083,VERKBELEG,1700007507,0003336020,VBAP,0831700007507000010,CMPRE,U,1,,,USD,USD,96.50,98.36,
083,VERKBELEG,1700007507,0003336020,VBAP,0831700007507000010,CMPRE_FLT,U,1,USD,USD,,,9.6499790000000004E+01,9.8359309999999994E+01,
083,VERKBELEG,1700007507,0003336020,VBAP,0831700007507000010,NETPR,U,1,,,USD,USD,2.12,2.16,
083,VERKBELEG,1700007507,0003339177,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8786.40,8799.00,
083,VERKBELEG,1700007507,0003339177,VBAK,0831700007507,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700007507,0003341391,VBAK,0831700007507,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700007507,0003350740,VBAK,0831700007507,CMNUP,U,1,,,,,20260425,20260419,
083,VERKBELEG,1700007507,0003364205,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,0.00,8786.40,
083,VERKBELEG,1700007507,0003364205,VBAK,0831700007507,CMNUP,U,1,,,,,20260502,20260425,
083,VERKBELEG,1700007507,0003364205,VBAK,0831700007507,UVVLS,U,1,,,,,A,C,
083,VERKBELEG,1700007507,0003365761,VBAK,0831700007507,CMNUP,U,1,,,,,20260503,20260502,
083,VERKBELEG,1700007507,0003395138,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,11280.78,0.00,
083,VERKBELEG,1700007507,0003395138,VBAK,0831700007507,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700007507,0003395138,VBAK,0831700007507,CMNUP,U,1,,,,,20260517,20260503,
083,VERKBELEG,1700007507,0003395138,VBAK,0831700007507,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700007507,0003399078,VBAK,0831700007507,CMNUP,U,1,,,,,20260523,20260517,
083,VERKBELEG,1700007507,0003400759,VBAK,0831700007507,CMNUP,U,1,,,,,20260524,20260523,
083,VERKBELEG,1700007508,0003291348,KONVC,000010620001VPRS,KBETR,U,1,,,USD,USD,96.73,98.69,
083,VERKBELEG,1700007508,0003336021,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,218.39,212.50,
083,VERKBELEG,1700007508,0003336021,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8799.00,9882.18,
083,VERKBELEG,1700007508,0003336021,VBAK,0831700007508,CMNUP,U,1,,,,,20260417,20260226,
083,VERKBELEG,1700007508,0003336021,VBAP,0831700007508000010,CMPRE,U,1,,,USD,USD,101.04,98.36,
083,VERKBELEG,1700007508,0003336021,VBAP,0831700007508000010,CMPRE_FLT,U,1,USD,USD,,,1.0103719000000000E+02,9.8359309999999994E+01,
083,VERKBELEG,1700007508,0003336021,VBAP,0831700007508000010,NETPR,U,1,,,USD,USD,2.22,2.16,
083,VERKBELEG,1700007508,0003339178,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,8786.40,8799.00,
083,VERKBELEG,1700007508,0003339178,VBAK,0831700007508,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700007508,0003341392,VBAK,0831700007508,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700007508,0003350741,VBAK,0831700007508,CMNUP,U,1,,,,,20260425,20260419,
083,VERKBELEG,1700007508,0003364207,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,212.50,218.39,
083,VERKBELEG,1700007508,0003364207,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,0.00,8786.40,
083,VERKBELEG,1700007508,0003364207,VBAK,0831700007508,CMNUP,U,1,,,,,20260502,20260425,
083,VERKBELEG,1700007508,0003364207,VBAK,0831700007508,UVVLS,U,1,,,,,A,C,
083,VERKBELEG,1700007508,0003364207,VBAP,0831700007508000010,CMPRE,U,1,,,USD,USD,98.36,101.04,
083,VERKBELEG,1700007508,0003364207,VBAP,0831700007508000010,CMPRE_FLT,U,1,USD,USD,,,9.8359309999999994E+01,1.0103719000000000E+02,
083,VERKBELEG,1700007508,0003364207,VBAP,0831700007508000010,NETPR,U,1,,,USD,USD,2.16,2.22,
083,VERKBELEG,1700007508,0003365762,VBAK,0831700007508,CMNUP,U,1,,,,,20260503,20260502,
083,VERKBELEG,1700007508,0003395139,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,218.39,212.50,
083,VERKBELEG,1700007508,0003395139,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,11280.78,0.00,
083,VERKBELEG,1700007508,0003395139,VBAK,0831700007508,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700007508,0003395139,VBAK,0831700007508,CMNUP,U,1,,,,,20260517,20260503,
083,VERKBELEG,1700007508,0003395139,VBAK,0831700007508,UVVLS,U,1,,,,,C,A,
083,VERKBELEG,1700007508,0003395139,VBAP,0831700007508000010,CMPRE,U,1,,,USD,USD,101.04,98.36,
083,VERKBELEG,1700007508,0003395139,VBAP,0831700007508000010,CMPRE_FLT,U,1,USD,USD,,,1.0103719000000000E+02,9.8359309999999994E+01,
083,VERKBELEG,1700007508,0003395139,VBAP,0831700007508000010,NETPR,U,1,,,USD,USD,2.22,2.16,
083,VERKBELEG,1700007508,0003399079,VBAK,0831700007508,CMNUP,U,1,,,,,20260523,20260517,
083,VERKBELEG,1700007508,0003400760,VBAK,0831700007508,CMNUP,U,1,,,,,20260524,20260523,
083,VERKBELEG,1700007509,0003336022,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,218.39,212.50,
083,VERKBELEG,1700007509,0003336022,KONVC,000010775001ZMP1,KBETR,U,1,,,US4,US4,10212.72,9325.26,
083,VERKBELEG,1700007509,0003336022,VBAK,0831700007509,CMNUP,U,1,,,,,20260417,20260225,
083,VERKBELEG,1700007509,0003336022,VBAP,0831700007509000010,CMPRE,U,1,,,USD,USD,100.23,97.56,
083,VERKBELEG,1700007509,0003336022,VBAP,0831700007509000010,CMPRE_FLT,U,1,USD,USD,,,1.0023408999999999E+02,9.7556200000000004E+01,
083,VERKBELEG,1700007509,0003336022,VBAP,0831700007509000010,NETPR,U,1,,,USD,USD,2.20,2.15,
083,VERKBELEG,1700007509,0003339179,VBAK,0831700007509,CMNUP,U,1,,,,,20260418,20260417,
083,VERKBELEG,1700007509,0003341393,VBAK,0831700007509,CMNUP,U,1,,,,,20260419,20260418,
083,VERKBELEG,1700007509,0003350742,VBAK,0831700007509,CMNUP,U,1,,,,,20260425,20260419,
083,VERKBELEG,1700007509,0003364213,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,212.50,218.39,
083,VERKBELEG,1700007509,0003364213,VBAK,0831700007509,CMNUP,U,1,,,,,20260502,20260425,
083,VERKBELEG,1700007509,0003364213,VBAP,0831700007509000010,CMPRE,U,1,,,USD,USD,97.56,100.23,
083,VERKBELEG,1700007509,0003364213,VBAP,0831700007509000010,CMPRE_FLT,U,1,USD,USD,,,9.7556200000000004E+01,1.0023408999999999E+02,
083,VERKBELEG,1700007509,0003364213,VBAP,0831700007509000010,NETPR,U,1,,,USD,USD,2.15,2.20,
083,VERKBELEG,1700007509,0003365763,VBAK,0831700007509,CMNUP,U,1,,,,,20260503,20260502,
083,VERKBELEG,1700007509,0003395140,KONVC,000010005001ZCMI,KBETR,U,1,,,US4,US4,218.39,212.50,
083,VERKBELEG,1700007509,0003395140,VBAK,0831700007509,CMGST,U,1,,,,,A,B,
083,VERKBELEG,1700007509,0003395140,VBAK,0831700007509,CMNUP,U,1,,,,,20260517,20260503,
083,VERKBELEG,1700007509,0003395140,VBAP,0831700007509000010,CMPRE,U,1,,,USD,USD,100.23,97.56,
083,VERKBELEG,1700007509,0003395140,VBAP,0831700007509000010,CMPRE_FLT,U,1,USD,USD,,,1.0023408999999999E+02,9.7556200000000004E+01,
